"","fecha_lista","horario_aud","busyness","num_lista","junta","expediente","año","num_actores","emplazamiento","registro_actor","ficha_p_actora","ficha_p_dem","registro_p_actora","registro_p_dem2","calcu_p_actora","calcu_p_dem","aviso_conciliador","conciliadores","p_actor","p_ractor","p_dem","p_rdem","convenio","cantidad_convenio","cantidad_pagada_convenio","desistimiento","cantidad_desistimiento","observaciones","ea1_prob_pago","ea2_cantidad_pago","ea3_enojo","ea4_compra","ea5_estudios","ea6_trabaja","ea7_busca_trabajo","ea8_prob_pago_s","ea9_cantidad_pago_s","ed1_prob_pago","ed2_cantidad_pago","ed3_estabilidad","ed4_enojo","ed5_prob_pago_s","ed6_cantidad_pago_s","era1_prob_pago","era2_cantidad_pago","era3_litigios","era4_prob_pago_s","era5_cantidad_pago_s","erd1_prob_pago","erd2_cantidad_pago","erd3_litigios","erd4_prob_pago_s","erd5_cantidad_pago_s","corte_convenios_1","fichas_partes","registros_partes","calculadoras_partes","dummy_ficha_partes","dummy_registro_partes","dummy_calculadora_partes","asistio_p_actora","asistio_p_dem","asistieron_partes","tratamiento","convenio_desist","dummy_conv_corte","conciliador_maribel","conciliador_isaac","conciliador_ana","conciliador_marina","conciliador_agustin","conciliador_margarita","conciliador_higuera","conciliador_corral","conciliador_deyanira","conciliador_doctor","conciliador_cesar","conciliador_lupita","conciliador_karina","num_conciliadores","junta_2","junta_7","junta_9","junta_11","junta_16","notificado","update_prob_a","update_prob_ra","update_prob_rd","update_pago_a","update_pago_ra","update_pago_rd"
"3485",2017-01-27,1899-12-31 09:00:00,19,2,7,1747,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,80,,3,80,,,,,,,,1,1,1,1,1,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,,
"3486",2017-01-27,1899-12-31 09:00:00,19,3,7,1764,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3487",2017-01-27,1899-12-31 09:00:00,19,4,7,1765,2016,"1","2","0","1","1","1","0","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,1e+05,4,50,1e+05,,,,,,,2,1,2,1,1,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,0,
"3488",2017-01-27,1899-12-31 09:00:00,19,5,7,1771,2016,"1","1","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","1",5000,0,"0",0,,,,,,,,,,,,,,,,,100,160000,3,80,150000,0,,3,0,,,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,-0.2,,,-0.0625,
"3489",2017-01-27,1899-12-31 09:00:00,19,6,7,1783,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3490",2017-01-27,1899-12-31 09:00:00,19,7,7,1784,2016,"1","1","0","1","1","0","1","0","1","1","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,1,1,1,1,1,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3491",2017-01-27,1899-12-31 09:00:00,19,8,7,1789,2016,"1","3","0","1","0","0","0","1","0","0","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3492",2017-01-27,1899-12-31 09:30:00,17,9,7,1791,2016,"1","2","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,,4,100,,50,20000,4,50,20000,,2,2,2,1,1,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,0,,,0
"3493",2017-01-27,1899-12-31 09:30:00,17,10,7,1792,2016,"1","3","0","1","1","1","1","0","1","1","AGUSTIN; MARGARITA","0","1","0","1","1",8000,0,"0",0,,,,,,,,,,,,,,,,,100,,4,100,,0,0,4,0,0,,2,2,1,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,,
"3494",2017-01-27,1899-12-31 09:30:00,17,11,7,1795,2016,"1","1","0","1","0","0","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3495",2017-01-27,1899-12-31 10:00:00,28,13,7,1797,2016,"1","3","0","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,50000,3,80,50000,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0.6,,,0,
"3496",2017-01-27,1899-12-31 10:00:00,28,14,7,1799,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","1","0","0","0","0",0,0,"0",0,,100,,1,0,3,0,1,100,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,,,
"3497",2017-01-27,1899-12-31 10:00:00,28,15,7,1800,2016,"1","3","0","1","0","0","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3498",2017-01-27,1899-12-31 10:00:00,28,16,7,1801,2016,"1","3","0","1","1","1","0","1","0","1","AGUSTIN; MARGARITA","0","1","0","1","1",45000,0,"0",0,,,,,,,,,,,,,,,,,80,1e+05,4,80,1e+05,,,,,,,2,1,1,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,0,
"3499",2017-01-27,1899-12-31 10:00:00,28,17,7,1803,2016,"2","1","0","1","1","0","0","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3500",2017-01-27,1899-12-31 10:00:00,28,18,7,1804,2016,"1","1","0","1","1","0","1","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,20,30000,3,100,8000,,2,1,2,1,1,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,4,,,-0.733333333333333
"3501",2017-01-27,1899-12-31 10:00:00,28,20,7,1808,2016,"1","3","0","1","0","0","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3502",2017-01-27,1899-12-31 10:30:00,15,21,7,1806,2016,"1","2","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","1",45000,0,"0",0,,,,,,,,,,,,,,,,,100,,4,100,,50,,2,50,30000,,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,0,,,
"3503",2017-01-27,1899-12-31 10:30:00,15,22,7,1807,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3504",2017-01-27,1899-12-31 10:30:00,15,23,7,1809,2016,"1","1","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","1","1","0","1","1",18000,0,"0",0,,,,,,,,,,,,,,,,,90,2e+05,4,90,2e+05,20,130000,4,30,150000,,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,0,0.5,,0,0.153846153846154
"3505",2017-01-27,1899-12-31 10:30:00,15,24,7,1810,2016,"1","3","0","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","1","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,100,,3,100,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,,
"3506",2017-01-27,1899-12-31 11:00:00,25,25,7,1811,2016,"1","3","0","1","1","0","1","1","1","1","AGUSTIN; MARGARITA","1","1","0","0","0",0,0,"1",0,,,,,,,,,,,,,,,,,,,,,,50,12000,4,50,12000,,2,1,2,1,1,1,1,0,1,1,1,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,0,,,0
"3507",2017-01-27,1899-12-31 11:00:00,25,26,7,1812,2016,"1","1","0","1","1","0","0","1","0","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3508",2017-01-27,1899-12-31 11:00:00,25,28,7,1814,2016,"1","3","0","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,50,2e+05,4,50,2e+05,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,0,
"3509",2017-01-27,1899-12-31 11:00:00,25,29,7,1815,2016,"1","1","0","1","1","0","0","1","1","1","AGUSTIN; MARGARITA","0","1","0","2","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3510",2017-01-27,1899-12-31 11:00:00,25,30,7,1816,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","1","0","0","0","0",0,0,"0",0,,90,15000,1,0,2,0,1,90,15000,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,0,,
"3511",2017-01-27,1899-12-31 11:00:00,25,31,7,1817,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","1","1","0","0","0",0,0,"0",0,,,10000,3,0,3,1,0,50,10000,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,0,,
"3512",2017-01-27,1899-12-31 11:30:00,14,33,7,1819,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3513",2017-01-27,1899-12-31 11:30:00,14,34,7,1820,2016,"1","2","0","0","1","0","1","0","1","0","AGUSTIN; MARGARITA","0","0","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,50,50000,4,,,,1,1,1,1,1,1,0,1,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3514",2017-01-27,1899-12-31 11:30:00,14,35,7,1823,2016,"1","1","0","1","1","0","0","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,0,1,1,1,2,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,,,,
"3515",2017-01-27,1899-12-31 11:30:00,14,36,7,1824,2016,"1","1","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","0","0","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,70,20000,3,,,50,12000,4,50,12000,,2,2,2,1,1,1,0,1,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,,0,,,0
"3516",2017-01-27,1899-12-31 12:00:00,18,37,7,1821,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","1","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3517",2017-01-27,1899-12-31 12:00:00,18,38,7,1822,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,,,2,0,1,0,1,50,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3518",2017-01-27,1899-12-31 12:00:00,18,39,7,1825,2016,"1","3","0","0","0","0","0","0","0","0","AGUSTIN; MARGARITA","0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,
"3519",2017-01-27,1899-12-31 12:00:00,18,41,7,1827,2016,"1","3","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","0","1","0","1","1",30000,0,"0",0,,,,,,,,,,,,,,,,,90,150000,4,90,150000,25,,4,25,,,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,0,,0,
"3520",2017-01-27,1899-12-31 12:00:00,18,42,7,1829,2016,"1","1","0","1","1","1","1","1","1","1","AGUSTIN; MARGARITA","1","1","0","1","1",22601.25,0,"0",0,,,,,,,,,,,,,,,,,80,80000,2,80,80000,50,2e+05,4,80,2e+05,,2,2,2,1,1,1,1,1,2,1,1,"1",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,,0,0.6,,0,0
"3521",2017-01-27,1899-12-31 12:00:00,18,44,7,1832,2016,"1","3","1","1","0","1","0","1","0","0","AGUSTIN; MARGARITA","0","1","0","0","0",0,0,"0",0,,50,1e+05,4,0,4,1,0,50,1e+05,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,0,"0",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,0,,
"3522",2017-02-03,1899-12-31 09:00:00,30,1,7,1828,2008,,"1","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3523",2017-02-03,1899-12-31 09:00:00,30,3,7,1793,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3524",2017-02-03,1899-12-31 09:00:00,30,4,7,1796,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3525",2017-02-03,1899-12-31 09:00:00,30,6,7,1833,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3526",2017-02-03,1899-12-31 09:00:00,30,7,7,1834,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3527",2017-02-03,1899-12-31 09:00:00,30,8,7,1835,2016,,"2","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3528",2017-02-03,1899-12-31 09:30:00,16,9,7,1836,2016,,"2","0","0","0","0","0","0","0","0",,"0","1","0","1","1",10000,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3529",2017-02-03,1899-12-31 09:30:00,16,10,7,1837,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3530",2017-02-03,1899-12-31 09:30:00,16,11,7,1838,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3531",2017-02-03,1899-12-31 09:30:00,16,12,7,1841,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3532",2017-02-03,1899-12-31 10:00:00,18,13,7,1839,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3533",2017-02-03,1899-12-31 10:00:00,18,15,7,1842,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","1","1",37000,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3534",2017-02-03,1899-12-31 10:00:00,18,16,7,1843,2016,,"2","0","0","0","0","0","0","0","0",,"0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3535",2017-02-03,1899-12-31 10:00:00,18,18,7,1845,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3536",2017-02-03,1899-12-31 10:00:00,18,19,7,1847,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3537",2017-02-03,1899-12-31 10:00:00,18,20,7,1848,2016,,"3","0","0","0","0","0","0","0","0",,"0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3538",2017-02-03,1899-12-31 10:30:00,21,21,7,1850,2016,,"1","0","0","0","0","0","0","0","0",,"1","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3539",2017-02-03,1899-12-31 10:30:00,21,22,7,1851,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3540",2017-02-03,1899-12-31 10:30:00,21,23,7,1852,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","1","1",16000,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3541",2017-02-03,1899-12-31 10:30:00,21,24,7,1855,2016,,"3","0","0","0","0","0","0","0","0",,"1","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3542",2017-02-03,1899-12-31 11:00:00,19,26,7,1849,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3543",2017-02-03,1899-12-31 11:00:00,19,27,7,1853,2016,,"1","0","0","0","0","0","0","0","0",,"0","1","1","1","1",60000,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3544",2017-02-03,1899-12-31 11:00:00,19,28,7,1854,2016,,"3","0","0","0","0","0","0","0","0",,"1","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3545",2017-02-03,1899-12-31 11:00:00,19,29,7,1857,2016,,"3","0","0","0","0","0","0","0","0",,"0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3546",2017-02-03,1899-12-31 11:00:00,19,30,7,1858,2016,,"2","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3547",2017-02-03,1899-12-31 11:00:00,19,31,7,1859,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3548",2017-02-03,1899-12-31 11:00:00,19,32,7,1860,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3549",2017-02-03,1899-12-31 11:30:00,18,33,7,1856,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3550",2017-02-03,1899-12-31 11:30:00,18,34,7,1861,2016,,"3","0","0","0","0","0","0","0","0",,"0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3551",2017-02-03,1899-12-31 11:30:00,18,35,7,1862,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3552",2017-02-03,1899-12-31 11:30:00,18,36,7,1865,2016,,"1","0","0","0","0","0","0","0","0",,"0","0","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,
"3553",2017-02-03,1899-12-31 12:00:00,19,37,7,1863,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","1","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,2,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3554",2017-02-03,1899-12-31 12:00:00,19,38,7,1864,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
"3555",2017-02-03,1899-12-31 12:00:00,19,39,7,1867,2016,,"3","0","0","0","0","0","0","0","0",,"0","1","0","0","0",0,0,"0",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
